device_id,device_name,room,type,power_rating,state,value,min,max
D3012,Heater_3012,Kitchen,Heater,2000,OFF,19,18,32
D3013,Light_3013,Office,Light,20,OFF,0,0,1
D3014,Light_3014,LivingRoom,Light,20,OFF,1,0,1
D3015,Light_3015,Office,Light,20,OFF,0,0,1
D3016,Heater_3016,Kitchen,Heater,2000,ON,19,18,32
D3017,Heater_3017,Office,Heater,2000,OFF,18,18,32
D3018,Fan_3018,Kitchen,Fan,75,OFF,2,0,5
D3019,Fan_3019,LivingRoom,Fan,75,OFF,1,0,5
D3020,Fan_3020,Kitchen,Fan,75,OFF,0,0,5
D3021,Heater_3021,Kitchen,Heater,2000,OFF,28,18,32
D3022,AC_3022,LivingRoom,AC,1500,OFF,27,16,30
D3023,AC_3023,Office,AC,1500,ON,18,16,30
D3024,AC_3024,LivingRoom,AC,1500,ON,27,16,30
D3025,Light_3025,Office,Light,20,OFF,1,0,1
D3026,Fan_3026,Office,Fan,75,ON,5,0,5
D3027,Heater_3027,LivingRoom,Heater,2000,ON,23,18,32
D3028,Fan_3028,LivingRoom,Fan,75,ON,4,0,5
D3029,AC_3029,Office,AC,1500,ON,21,16,30
D3030,Fan_3030,Office,Fan,75,OFF,0,0,5
D3031,Light_3031,Kitchen,Light,20,ON,1,0,1
D3032,AC_3032,Bedroom,AC,1500,OFF,20,16,30
D3033,Light_3033,LivingRoom,Light,20,OFF,1,0,1
D3034,Light_3034,Office,Light,20,OFF,0,0,1
D3035,Fan_3035,LivingRoom,Fan,75,OFF,1,0,5
D3036,Fan_3036,Kitchen,Fan,75,ON,3,0,5
D3037,Light_3037,LivingRoom,Light,20,OFF,0,0,1
D3038,Fan_3038,Kitchen,Fan,75,OFF,4,0,5
D3039,Fan_3039,LivingRoom,Fan,75,ON,1,0,5
D3040,AC_3040,Kitchen,AC,1500,ON,17,16,30
D3041,Fan_3041,Office,Fan,75,OFF,5,0,5
D3042,Fan_3042,Office,Fan,75,OFF,4,0,5
D3043,AC_3043,Kitchen,AC,1500,OFF,21,16,30
D3044,Fan_3044,Office,Fan,75,ON,3,0,5
D3045,Heater_3045,Bedroom,Heater,2000,ON,28,18,32
D3046,Heater_3046,Kitchen,Heater,2000,OFF,18,18,32
D3047,AC_3047,Office,AC,1500,OFF,17,16,30
D3048,Light_3048,Kitchen,Light,20,OFF,1,0,1
D3049,Fan_3049,Office,Fan,75,OFF,0,0,5
D3050,Light_3050,Bedroom,Light,20,OFF,1,0,1
D3051,Heater_3051,LivingRoom,Heater,2000,OFF,26,18,32
D3052,Heater_3052,Bedroom,Heater,2000,OFF,32,18,32
D3053,Light_3053,Office,Light,20,ON,0,0,1
D3054,Heater_3054,Bedroom,Heater,2000,ON,19,18,32
D3055,Fan_3055,Bedroom,Fan,75,ON,5,0,5
D3056,Heater_3056,Office,Heater,2000,OFF,30,18,32
D3057,Light_3057,Office,Light,20,OFF,1,0,1
D3058,Fan_3058,LivingRoom,Fan,75,OFF,4,0,5
D3059,Heater_3059,Bedroom,Heater,2000,OFF,25,18,32
D3060,Heater_3060,Kitchen,Heater,2000,OFF,20,18,32
D3061,Light_3061,Office,Light,20,OFF,0,0,1
D3062,Fan_3062,Office,Fan,75,ON,5,0,5
D3063,AC_3063,Office,AC,1500,OFF,22,16,30
D3064,Heater_3064,Bedroom,Heater,2000,ON,27,18,32
D3065,Light_3065,Bedroom,Light,20,ON,1,0,1
D3066,AC_3066,Kitchen,AC,1500,ON,18,16,30
D3067,Heater_3067,LivingRoom,Heater,2000,OFF,18,18,32
D3068,Heater_3068,Bedroom,Heater,2000,ON,25,18,32
D3069,Fan_3069,Bedroom,Fan,75,ON,3,0,5
D3070,Light_3070,Kitchen,Light,20,ON,1,0,1
D3071,AC_3071,LivingRoom,AC,1500,ON,25,16,30
D3072,Heater_3072,Office,Heater,2000,ON,28,18,32
D3073,Heater_3073,Bedroom,Heater,2000,ON,25,18,32
D3074,AC_3074,Kitchen,AC,1500,ON,19,16,30
D3075,Heater_3075,LivingRoom,Heater,2000,ON,29,18,32
D3076,AC_3076,Office,AC,1500,OFF,29,16,30
D3077,Heater_3077,LivingRoom,Heater,2000,OFF,22,18,32
D3078,AC_3078,LivingRoom,AC,1500,OFF,23,16,30
D3079,AC_3079,Kitchen,AC,1500,OFF,29,16,30
D3080,AC_3080,Kitchen,AC,1500,OFF,27,16,30
D3081,Heater_3081,Office,Heater,2000,ON,19,18,32
D3082,Light_3082,Kitchen,Light,20,ON,0,0,1
D3083,Fan_3083,Office,Fan,75,OFF,1,0,5
D3084,Light_3084,Office,Light,20,ON,1,0,1
D3085,AC_3085,Kitchen,AC,1500,ON,23,16,30
D3086,Heater_3086,Bedroom,Heater,2000,OFF,23,18,32
D3087,Fan_3087,Office,Fan,75,OFF,3,0,5
D3088,Fan_3088,Kitchen,Fan,75,ON,1,0,5
D3089,Light_3089,Kitchen,Light,20,ON,0,0,1
D3090,Fan_3090,Kitchen,Fan,75,OFF,2,0,5
D3091,Light_3091,Kitchen,Light,20,OFF,1,0,1
D3092,Fan_3092,Bedroom,Fan,75,ON,1,0,5
D3093,Fan_3093,Office,Fan,75,OFF,5,0,5
D3094,Light_3094,LivingRoom,Light,20,ON,1,0,1
D3095,Light_3095,LivingRoom,Light,20,OFF,1,0,1
D3096,Heater_3096,Office,Heater,2000,ON,23,18,32
D3097,Light_3097,Kitchen,Light,20,OFF,1,0,1
D3098,Heater_3098,Bedroom,Heater,2000,OFF,20,18,32
D3099,Heater_3099,Office,Heater,2000,ON,28,18,32
D3100,AC_3100,Kitchen,AC,1500,ON,20,16,30
D3101,Light_3101,Bedroom,Light,20,ON,1,0,1
D3102,AC_3102,Bedroom,AC,1500,OFF,23,16,30
D3103,Heater_3103,LivingRoom,Heater,2000,ON,29,18,32
D3104,Light_3104,Kitchen,Light,20,ON,1,0,1
D3105,AC_3105,Kitchen,AC,1500,ON,20,16,30
D3106,AC_3106,LivingRoom,AC,1500,OFF,25,16,30
D3107,Light_3107,Bedroom,Light,20,OFF,0,0,1
D3108,Light_3108,Bedroom,Light,20,OFF,0,0,1
D3109,AC_3109,Kitchen,AC,1500,OFF,17,16,30
D3110,Light_3110,LivingRoom,Light,20,ON,1,0,1
D3111,AC_3111,Bedroom,AC,1500,ON,19,16,30
D3112,Heater_3112,Office,Heater,2000,ON,26,18,32
D3113,AC_3113,Kitchen,AC,1500,ON,19,16,30
D3114,Heater_3114,LivingRoom,Heater,2000,OFF,19,18,32
D3115,Heater_3115,Bedroom,Heater,2000,ON,26,18,32
D3116,Light_3116,Office,Light,20,OFF,0,0,1
D3117,Heater_3117,LivingRoom,Heater,2000,OFF,30,18,32
D3118,Light_3118,Office,Light,20,ON,1,0,1
D3119,Heater_3119,Kitchen,Heater,2000,OFF,28,18,32
D3120,Light_3120,Kitchen,Light,20,OFF,1,0,1
D3121,Fan_3121,Kitchen,Fan,75,ON,2,0,5
D3122,Fan_3122,Kitchen,Fan,75,OFF,0,0,5
D3123,Light_3123,Office,Light,20,ON,1,0,1
D3124,Heater_3124,Office,Heater,2000,ON,20,18,32
D3125,AC_3125,Office,AC,1500,OFF,17,16,30
D3126,Heater_3126,Kitchen,Heater,2000,ON,21,18,32
D3127,AC_3127,Bedroom,AC,1500,ON,20,16,30
D3128,Fan_3128,Kitchen,Fan,75,OFF,0,0,5
D3129,Fan_3129,Bedroom,Fan,75,ON,2,0,5
D3130,Light_3130,Bedroom,Light,20,OFF,0,0,1
D3131,Light_3131,Bedroom,Light,20,OFF,1,0,1
D3132,Heater_3132,Kitchen,Heater,2000,ON,32,18,32
D3133,Fan_3133,Office,Fan,75,OFF,2,0,5
D3134,Light_3134,Kitchen,Light,20,OFF,1,0,1
D3135,Fan_3135,Office,Fan,75,OFF,3,0,5
D3136,Heater_3136,Office,Heater,2000,ON,30,18,32
D3137,Heater_3137,LivingRoom,Heater,2000,OFF,23,18,32
D3138,Light_3138,Office,Light,20,OFF,0,0,1
D3139,Light_3139,Bedroom,Light,20,OFF,1,0,1
D3140,Fan_3140,LivingRoom,Fan,75,OFF,3,0,5
D3141,Heater_3141,Kitchen,Heater,2000,ON,30,18,32
D3142,Light_3142,Office,Light,20,OFF,0,0,1
D3143,AC_3143,Bedroom,AC,1500,ON,21,16,30
D3144,Heater_3144,Office,Heater,2000,ON,30,18,32
D3145,Heater_3145,Office,Heater,2000,ON,22,18,32
D3146,Heater_3146,LivingRoom,Heater,2000,ON,18,18,32
D3147,Fan_3147,Kitchen,Fan,75,OFF,3,0,5
D3148,Fan_3148,LivingRoom,Fan,75,OFF,1,0,5
D3149,AC_3149,Kitchen,AC,1500,OFF,29,16,30
D3150,Light_3150,Bedroom,Light,20,OFF,0,0,1
D3151,AC_3151,Office,AC,1500,ON,21,16,30
D3152,Fan_3152,Kitchen,Fan,75,ON,1,0,5
D3153,AC_3153,Kitchen,AC,1500,OFF,30,16,30
D3154,Heater_3154,Bedroom,Heater,2000,ON,23,18,32
D3155,Heater_3155,Bedroom,Heater,2000,OFF,23,18,32
D3156,Fan_3156,Bedroom,Fan,75,OFF,2,0,5
D3157,AC_3157,Bedroom,AC,1500,ON,26,16,30
D3158,Heater_3158,Office,Heater,2000,OFF,30,18,32
D3159,Heater_3159,LivingRoom,Heater,2000,ON,32,18,32
D3160,Fan_3160,LivingRoom,Fan,75,OFF,0,0,5
D3161,Fan_3161,Office,Fan,75,OFF,4,0,5
D3162,Fan_3162,LivingRoom,Fan,75,ON,4,0,5
D3163,AC_3163,LivingRoom,AC,1500,ON,28,16,30
D3164,AC_3164,Office,AC,1500,ON,28,16,30
D3165,AC_3165,Office,AC,1500,OFF,23,16,30
D3166,Heater_3166,Bedroom,Heater,2000,OFF,19,18,32
D3167,Light_3167,Kitchen,Light,20,OFF,1,0,1
D3168,AC_3168,Office,AC,1500,OFF,16,16,30
D3169,Heater_3169,LivingRoom,Heater,2000,ON,21,18,32
D3170,Fan_3170,Office,Fan,75,ON,2,0,5
D3171,Light_3171,Kitchen,Light,20,OFF,0,0,1
D3172,Fan_3172,Bedroom,Fan,75,ON,1,0,5
D3173,Light_3173,Kitchen,Light,20,ON,0,0,1
D3174,AC_3174,LivingRoom,AC,1500,ON,24,16,30
D3175,Fan_3175,LivingRoom,Fan,75,OFF,2,0,5
D3176,Light_3176,Bedroom,Light,20,ON,1,0,1
D3177,Light_3177,Office,Light,20,OFF,0,0,1
D3178,Light_3178,Kitchen,Light,20,ON,0,0,1
D3179,Heater_3179,LivingRoom,Heater,2000,OFF,18,18,32
D3180,Heater_3180,Bedroom,Heater,2000,OFF,18,18,32
D3181,Heater_3181,Office,Heater,2000,OFF,21,18,32
D3182,Light_3182,Office,Light,20,ON,0,0,1
D3183,Light_3183,LivingRoom,Light,20,ON,0,0,1
D3184,AC_3184,Office,AC,1500,OFF,27,16,30
D3185,Fan_3185,Office,Fan,75,ON,1,0,5
D3186,AC_3186,Kitchen,AC,1500,OFF,20,16,30
D3187,AC_3187,Office,AC,1500,ON,16,16,30
D3188,Heater_3188,Office,Heater,2000,OFF,31,18,32
D3189,AC_3189,Kitchen,AC,1500,OFF,20,16,30
D3190,AC_3190,Office,AC,1500,OFF,19,16,30
D3191,AC_3191,Office,AC,1500,OFF,16,16,30
D3192,Fan_3192,Kitchen,Fan,75,ON,1,0,5
D3193,Light_3193,Bedroom,Light,20,ON,0,0,1
D3194,Light_3194,Bedroom,Light,20,OFF,0,0,1
D3195,AC_3195,Bedroom,AC,1500,OFF,21,16,30
D3196,Heater_3196,Bedroom,Heater,2000,OFF,20,18,32
D3197,Light_3197,Bedroom,Light,20,ON,1,0,1
D3198,AC_3198,Bedroom,AC,1500,ON,23,16,30
D3199,Light_3199,Kitchen,Light,20,OFF,1,0,1
D3200,Fan_3200,Kitchen,Fan,75,ON,0,0,5
D3201,Fan_3201,LivingRoom,Fan,75,OFF,0,0,5
D3202,Light_3202,Office,Light,20,ON,1,0,1
D3203,Light_3203,Bedroom,Light,20,ON,0,0,1
D3204,Fan_3204,Bedroom,Fan,75,ON,3,0,5
D3205,AC_3205,LivingRoom,AC,1500,OFF,23,16,30
D3206,Heater_3206,Office,Heater,2000,ON,31,18,32
D3207,AC_3207,Kitchen,AC,1500,OFF,23,16,30
D3208,Fan_3208,Bedroom,Fan,75,OFF,5,0,5
D3209,Fan_3209,LivingRoom,Fan,75,OFF,3,0,5
D3210,Light_3210,Bedroom,Light,20,ON,0,0,1
D3211,Light_3211,Bedroom,Light,20,ON,0,0,1
D3212,Heater_3212,Kitchen,Heater,2000,ON,21,18,32
D3213,Light_3213,Kitchen,Light,20,ON,1,0,1
D3214,Fan_3214,Office,Fan,75,OFF,1,0,5
D3215,Fan_3215,Office,Fan,75,OFF,5,0,5
D3216,Light_3216,LivingRoom,Light,20,OFF,0,0,1
D3217,Light_3217,Bedroom,Light,20,ON,0,0,1
D3218,AC_3218,Bedroom,AC,1500,ON,22,16,30
D3219,Fan_3219,LivingRoom,Fan,75,OFF,3,0,5
D3220,Fan_3220,Bedroom,Fan,75,OFF,3,0,5
D3221,Light_3221,Office,Light,20,OFF,1,0,1
D3222,AC_3222,Kitchen,AC,1500,OFF,21,16,30
D3223,Light_3223,Kitchen,Light,20,OFF,1,0,1
D3224,Heater_3224,LivingRoom,Heater,2000,OFF,30,18,32
D3225,Fan_3225,LivingRoom,Fan,75,OFF,3,0,5
D3226,AC_3226,Bedroom,AC,1500,ON,19,16,30
D3227,Heater_3227,LivingRoom,Heater,2000,ON,26,18,32
D3228,Fan_3228,Bedroom,Fan,75,OFF,2,0,5
D3229,Heater_3229,Office,Heater,2000,ON,31,18,32
D3230,Light_3230,Office,Light,20,ON,0,0,1
D3231,Light_3231,LivingRoom,Light,20,ON,1,0,1
D3232,Light_3232,LivingRoom,Light,20,OFF,0,0,1
D3233,Light_3233,Kitchen,Light,20,ON,0,0,1
D3234,Light_3234,Bedroom,Light,20,ON,1,0,1
D3235,Light_3235,Kitchen,Light,20,ON,1,0,1
D3236,Fan_3236,Office,Fan,75,OFF,3,0,5
D3237,Heater_3237,Kitchen,Heater,2000,ON,29,18,32
D3238,Fan_3238,LivingRoom,Fan,75,ON,2,0,5
D3239,Fan_3239,Bedroom,Fan,75,ON,0,0,5
D3240,Heater_3240,Bedroom,Heater,2000,ON,25,18,32
D3241,Light_3241,Bedroom,Light,20,OFF,0,0,1
D3242,Heater_3242,Office,Heater,2000,ON,21,18,32
D3243,Fan_3243,LivingRoom,Fan,75,ON,2,0,5
D3244,Light_3244,Office,Light,20,ON,0,0,1
D3245,Light_3245,Office,Light,20,ON,1,0,1
D3246,Fan_3246,LivingRoom,Fan,75,ON,4,0,5
D3247,Fan_3247,LivingRoom,Fan,75,OFF,1,0,5
D3248,Heater_3248,Kitchen,Heater,2000,ON,26,18,32
D3249,Heater_3249,Bedroom,Heater,2000,ON,32,18,32
D3250,Fan_3250,Kitchen,Fan,75,ON,3,0,5
D3251,Fan_3251,LivingRoom,Fan,75,OFF,3,0,5
D3252,Light_3252,Office,Light,20,OFF,0,0,1
D3253,AC_3253,LivingRoom,AC,1500,OFF,19,16,30
D3254,Heater_3254,Office,Heater,2000,OFF,18,18,32
D3255,AC_3255,Kitchen,AC,1500,OFF,30,16,30
D3256,Fan_3256,Kitchen,Fan,75,OFF,5,0,5
D3257,Fan_3257,Kitchen,Fan,75,ON,0,0,5
D3258,AC_3258,Office,AC,1500,ON,25,16,30
D3259,Heater_3259,Bedroom,Heater,2000,OFF,28,18,32
D3260,Fan_3260,LivingRoom,Fan,75,OFF,4,0,5
D3261,Heater_3261,Office,Heater,2000,ON,27,18,32
D3262,AC_3262,LivingRoom,AC,1500,ON,17,16,30
D3263,Light_3263,Kitchen,Light,20,OFF,1,0,1
D3264,AC_3264,Kitchen,AC,1500,OFF,29,16,30
D3265,Heater_3265,LivingRoom,Heater,2000,OFF,31,18,32
D3266,Heater_3266,LivingRoom,Heater,2000,ON,27,18,32
D3267,Light_3267,LivingRoom,Light,20,OFF,0,0,1
D3268,Fan_3268,Office,Fan,75,ON,5,0,5
D3269,Heater_3269,Kitchen,Heater,2000,OFF,31,18,32
D3270,Fan_3270,Kitchen,Fan,75,ON,2,0,5
D3271,Heater_3271,LivingRoom,Heater,2000,OFF,25,18,32
D3272,Fan_3272,Bedroom,Fan,75,ON,4,0,5
D3273,Fan_3273,Office,Fan,75,OFF,1,0,5
D3274,Heater_3274,LivingRoom,Heater,2000,OFF,23,18,32
D3275,Light_3275,Kitchen,Light,20,OFF,0,0,1
D3276,AC_3276,Office,AC,1500,OFF,25,16,30
D3277,Heater_3277,Bedroom,Heater,2000,OFF,21,18,32
D3278,Fan_3278,Office,Fan,75,OFF,2,0,5
D3279,Heater_3279,Kitchen,Heater,2000,ON,20,18,32
D3280,Fan_3280,LivingRoom,Fan,75,ON,1,0,5
D3281,Fan_3281,Kitchen,Fan,75,ON,3,0,5
D3282,AC_3282,Bedroom,AC,1500,ON,17,16,30
D3283,Heater_3283,Kitchen,Heater,2000,ON,29,18,32
D3284,Fan_3284,Kitchen,Fan,75,OFF,1,0,5
D3285,Heater_3285,LivingRoom,Heater,2000,OFF,27,18,32
D3286,AC_3286,Kitchen,AC,1500,ON,23,16,30
D3287,AC_3287,Bedroom,AC,1500,ON,26,16,30
D3288,Fan_3288,LivingRoom,Fan,75,OFF,1,0,5
D3289,Light_3289,Bedroom,Light,20,ON,1,0,1
D3290,Light_3290,Bedroom,Light,20,ON,1,0,1
D3291,Light_3291,LivingRoom,Light,20,OFF,1,0,1
D3292,Heater_3292,Bedroom,Heater,2000,OFF,20,18,32
D3293,Heater_3293,Office,Heater,2000,OFF,29,18,32
D3294,Fan_3294,Kitchen,Fan,75,OFF,2,0,5
D3295,Fan_3295,Bedroom,Fan,75,OFF,4,0,5
D3296,Fan_3296,LivingRoom,Fan,75,ON,2,0,5
D3297,Light_3297,Bedroom,Light,20,ON,1,0,1
D3298,Fan_3298,LivingRoom,Fan,75,ON,5,0,5
D3299,Fan_3299,Bedroom,Fan,75,OFF,2,0,5
D3300,AC_3300,Office,AC,1500,OFF,23,16,30
D3301,Heater_3301,LivingRoom,Heater,2000,ON,18,18,32
D3302,Heater_3302,LivingRoom,Heater,2000,OFF,25,18,32
D3303,Light_3303,LivingRoom,Light,20,OFF,0,0,1
D3304,Fan_3304,Kitchen,Fan,75,ON,5,0,5
D3305,Heater_3305,Office,Heater,2000,ON,24,18,32
D3306,Light_3306,Office,Light,20,OFF,1,0,1
D3307,Fan_3307,Bedroom,Fan,75,OFF,1,0,5
D3308,Fan_3308,LivingRoom,Fan,75,ON,5,0,5
D3309,Fan_3309,LivingRoom,Fan,75,ON,4,0,5
D3310,AC_3310,Office,AC,1500,ON,27,16,30
D3311,Light_3311,Bedroom,Light,20,ON,0,0,1
D3312,AC_3312,Office,AC,1500,ON,21,16,30
D3313,AC_3313,LivingRoom,AC,1500,OFF,25,16,30
D3314,Heater_3314,Office,Heater,2000,OFF,29,18,32
D3315,Heater_3315,Bedroom,Heater,2000,OFF,20,18,32
D3316,AC_3316,Kitchen,AC,1500,OFF,18,16,30
D3317,Heater_3317,Kitchen,Heater,2000,OFF,19,18,32
D3318,Light_3318,Kitchen,Light,20,OFF,0,0,1
D3319,Light_3319,Kitchen,Light,20,ON,1,0,1
D3320,Heater_3320,LivingRoom,Heater,2000,OFF,18,18,32
D3321,AC_3321,LivingRoom,AC,1500,OFF,17,16,30
D3322,Light_3322,LivingRoom,Light,20,ON,0,0,1
D3323,Fan_3323,Office,Fan,75,OFF,0,0,5
D3324,Fan_3324,LivingRoom,Fan,75,ON,1,0,5
D3325,Heater_3325,Bedroom,Heater,2000,ON,23,18,32
D3326,AC_3326,Bedroom,AC,1500,OFF,25,16,30
D3327,Light_3327,Office,Light,20,ON,0,0,1
D3328,Heater_3328,LivingRoom,Heater,2000,ON,32,18,32
D3329,AC_3329,Kitchen,AC,1500,OFF,17,16,30
D3330,Fan_3330,Bedroom,Fan,75,ON,0,0,5
D3331,Heater_3331,Bedroom,Heater,2000,ON,27,18,32
D3332,Fan_3332,Office,Fan,75,OFF,3,0,5
D3333,AC_3333,LivingRoom,AC,1500,OFF,19,16,30
D3334,Fan_3334,Bedroom,Fan,75,ON,3,0,5
D3335,Light_3335,Office,Light,20,ON,1,0,1
D3336,AC_3336,Office,AC,1500,ON,29,16,30
D3337,AC_3337,Kitchen,AC,1500,OFF,28,16,30
D3338,Light_3338,Kitchen,Light,20,OFF,0,0,1
D3339,Heater_3339,Bedroom,Heater,2000,OFF,28,18,32
D3340,Heater_3340,Office,Heater,2000,OFF,24,18,32
D3341,AC_3341,Office,AC,1500,ON,23,16,30
D3342,AC_3342,Kitchen,AC,1500,OFF,25,16,30
D3343,Heater_3343,Kitchen,Heater,2000,OFF,30,18,32
D3344,Fan_3344,LivingRoom,Fan,75,ON,1,0,5
D3345,AC_3345,Kitchen,AC,1500,ON,26,16,30
D3346,Fan_3346,LivingRoom,Fan,75,ON,0,0,5
D3347,Fan_3347,Office,Fan,75,ON,2,0,5
D3348,AC_3348,Office,AC,1500,ON,24,16,30
D3349,Fan_3349,LivingRoom,Fan,75,ON,0,0,5
D3350,Heater_3350,Bedroom,Heater,2000,ON,29,18,32
D3351,Fan_3351,LivingRoom,Fan,75,ON,3,0,5
D3352,Light_3352,LivingRoom,Light,20,ON,1,0,1
D3353,Light_3353,LivingRoom,Light,20,OFF,0,0,1
D3354,Light_3354,Kitchen,Light,20,ON,1,0,1
D3355,Light_3355,Kitchen,Light,20,OFF,0,0,1
D3356,Light_3356,Bedroom,Light,20,ON,1,0,1
D3357,Heater_3357,Kitchen,Heater,2000,ON,32,18,32
D3358,Fan_3358,Office,Fan,75,ON,3,0,5
D3359,Heater_3359,Office,Heater,2000,OFF,31,18,32
D3360,Light_3360,Office,Light,20,OFF,0,0,1
D3361,Heater_3361,LivingRoom,Heater,2000,OFF,20,18,32
D3362,Light_3362,LivingRoom,Light,20,ON,0,0,1
D3363,Light_3363,Office,Light,20,ON,0,0,1
D3364,Fan_3364,Bedroom,Fan,75,OFF,5,0,5
D3365,Heater_3365,Kitchen,Heater,2000,OFF,22,18,32
D3366,Fan_3366,LivingRoom,Fan,75,ON,3,0,5
D3367,Light_3367,LivingRoom,Light,20,OFF,0,0,1
D3368,Light_3368,LivingRoom,Light,20,OFF,1,0,1
D3369,AC_3369,LivingRoom,AC,1500,ON,16,16,30
D3370,Heater_3370,Bedroom,Heater,2000,ON,30,18,32
D3371,AC_3371,Bedroom,AC,1500,OFF,25,16,30
D3372,Fan_3372,Office,Fan,75,ON,3,0,5
D3373,AC_3373,Bedroom,AC,1500,ON,27,16,30
D3374,Fan_3374,LivingRoom,Fan,75,ON,1,0,5
D3375,Fan_3375,Kitchen,Fan,75,ON,2,0,5
D3376,Heater_3376,Bedroom,Heater,2000,ON,24,18,32
D3377,Heater_3377,Bedroom,Heater,2000,OFF,26,18,32
D3378,AC_3378,Bedroom,AC,1500,ON,26,16,30
D3379,Light_3379,Kitchen,Light,20,OFF,0,0,1
D3380,Heater_3380,LivingRoom,Heater,2000,ON,27,18,32
D3381,Fan_3381,Bedroom,Fan,75,ON,4,0,5
D3382,Fan_3382,LivingRoom,Fan,75,ON,5,0,5
D3383,AC_3383,Office,AC,1500,ON,25,16,30
D3384,Light_3384,Kitchen,Light,20,OFF,0,0,1
D3385,Light_3385,LivingRoom,Light,20,ON,0,0,1
D3386,Heater_3386,LivingRoom,Heater,2000,ON,31,18,32
D3387,Heater_3387,LivingRoom,Heater,2000,ON,30,18,32
D3388,AC_3388,LivingRoom,AC,1500,ON,26,16,30
D3389,Heater_3389,Office,Heater,2000,OFF,28,18,32
D3390,Heater_3390,Office,Heater,2000,ON,28,18,32
D3391,Heater_3391,Kitchen,Heater,2000,OFF,28,18,32
D3392,Heater_3392,Office,Heater,2000,ON,25,18,32
D3393,Fan_3393,Bedroom,Fan,75,ON,2,0,5
D3394,Light_3394,Office,Light,20,OFF,0,0,1
D3395,Fan_3395,LivingRoom,Fan,75,OFF,2,0,5
D3396,Light_3396,LivingRoom,Light,20,OFF,1,0,1
D3397,Light_3397,Office,Light,20,ON,1,0,1
D3398,Light_3398,Office,Light,20,OFF,1,0,1
D3399,Heater_3399,Office,Heater,2000,OFF,24,18,32
D3400,Heater_3400,Kitchen,Heater,2000,OFF,23,18,32
D3401,Heater_3401,Bedroom,Heater,2000,ON,21,18,32
D3402,Light_3402,Bedroom,Light,20,ON,1,0,1
D3403,Heater_3403,Office,Heater,2000,OFF,28,18,32
D3404,Fan_3404,Bedroom,Fan,75,OFF,1,0,5
D3405,Heater_3405,LivingRoom,Heater,2000,OFF,22,18,32
D3406,Heater_3406,LivingRoom,Heater,2000,ON,21,18,32
D3407,Fan_3407,Bedroom,Fan,75,OFF,4,0,5
D3408,Heater_3408,Bedroom,Heater,2000,OFF,18,18,32
D3409,Light_3409,Office,Light,20,ON,1,0,1
D3410,Light_3410,Office,Light,20,ON,0,0,1
D3411,Heater_3411,Kitchen,Heater,2000,OFF,21,18,32
D3412,Light_3412,Office,Light,20,OFF,0,0,1
D3413,AC_3413,LivingRoom,AC,1500,ON,16,16,30
D3414,AC_3414,LivingRoom,AC,1500,OFF,29,16,30
D3415,AC_3415,Kitchen,AC,1500,OFF,19,16,30
D3416,Light_3416,Bedroom,Light,20,OFF,0,0,1
D3417,Fan_3417,Kitchen,Fan,75,OFF,3,0,5
D3418,Fan_3418,Bedroom,Fan,75,OFF,2,0,5
D3419,AC_3419,Bedroom,AC,1500,ON,18,16,30
D3420,Heater_3420,LivingRoom,Heater,2000,OFF,20,18,32
D3421,Heater_3421,Kitchen,Heater,2000,ON,19,18,32
D3422,Light_3422,Office,Light,20,ON,0,0,1
D3423,Light_3423,Office,Light,20,OFF,1,0,1
D3424,Heater_3424,Bedroom,Heater,2000,ON,27,18,32
D3425,Fan_3425,Office,Fan,75,ON,3,0,5
D3426,AC_3426,Office,AC,1500,OFF,30,16,30
D3427,Fan_3427,LivingRoom,Fan,75,OFF,0,0,5
D3428,Light_3428,Bedroom,Light,20,OFF,1,0,1
D3429,Light_3429,LivingRoom,Light,20,ON,1,0,1
D3430,Fan_3430,LivingRoom,Fan,75,OFF,4,0,5
D3431,Heater_3431,LivingRoom,Heater,2000,OFF,20,18,32
D3432,Fan_3432,Kitchen,Fan,75,ON,4,0,5
D3433,Fan_3433,LivingRoom,Fan,75,OFF,2,0,5
D3434,Light_3434,LivingRoom,Light,20,ON,1,0,1
D3435,Fan_3435,Office,Fan,75,OFF,2,0,5
D3436,AC_3436,Kitchen,AC,1500,OFF,26,16,30
D3437,AC_3437,Kitchen,AC,1500,ON,18,16,30
D3438,AC_3438,LivingRoom,AC,1500,OFF,22,16,30
D3439,Light_3439,Office,Light,20,OFF,1,0,1
D3440,AC_3440,Kitchen,AC,1500,OFF,21,16,30
D3441,Fan_3441,Office,Fan,75,OFF,5,0,5
D3442,Fan_3442,Bedroom,Fan,75,OFF,5,0,5
D3443,Fan_3443,Bedroom,Fan,75,OFF,2,0,5
D3444,Fan_3444,LivingRoom,Fan,75,OFF,5,0,5
D3445,AC_3445,Kitchen,AC,1500,ON,16,16,30
D3446,Light_3446,LivingRoom,Light,20,ON,0,0,1
D3447,Light_3447,Kitchen,Light,20,ON,0,0,1
D3448,Light_3448,LivingRoom,Light,20,ON,0,0,1
D3449,AC_3449,Kitchen,AC,1500,ON,18,16,30
D3450,Heater_3450,Kitchen,Heater,2000,ON,27,18,32
D3451,AC_3451,LivingRoom,AC,1500,ON,19,16,30
D3452,AC_3452,Bedroom,AC,1500,ON,27,16,30
D3453,AC_3453,LivingRoom,AC,1500,OFF,28,16,30
D3454,Light_3454,Bedroom,Light,20,ON,0,0,1
